"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"18061","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.37,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18063","5","443142","78","0","2018","1","N",24,0,0,0,0,0,0,0,"N",1.85,0,0,0,0,0,0,0,"N",-1,-4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18065","5","443142","78","0","2018","1","",3,10,10,11,87485,39081,574,651,"",0.94,0.24,0.24,0.27,0.28,0.15,0.15,1.12,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18067","5","443142","78","0","2018","1","",12,158,153,152,1138617,774078,8386,568,"",1.80,1.29,1.29,1.29,0.87,0.98,0.51,0.67,"",0,0.0,-8,-4.8,-5,-3.2,-9,-5.6,108407,10.5,69986,9.9,23,0.3,78,15.9
"18069","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",0.86,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18071","5","443142","78","0","2018","1","N",8,0,0,0,0,0,0,0,"N",2.08,0,0,0,0,0,0,0,"N",-1,-11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18073","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18075","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18077","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",1.16,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18079","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18081","5","443142","78","0","2018","1","N",18,0,0,0,0,0,0,0,"N",1.37,0,0,0,0,0,0,0,"N",-4,-18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18083","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",0.80,0,0,0,0,0,0,0,"N",-4,-57.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18085","5","443142","78","0","2018","1","",8,45,45,41,434911,244802,3717,766,"",1.04,0.37,0.38,0.35,0.32,0.28,0.31,0.88,"",-3,-27.3,-26,-36.6,-30,-40.0,-34,-45.3,-265944,-37.9,-226665,-48.1,-3954,-51.5,34,4.6
"18087","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.28,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18089","5","443142","78","0","2018","1","",59,561,555,557,4367380,3103967,45387,602,"",1.44,0.96,0.98,0.98,0.76,0.87,0.71,0.78,"",-4,-6.3,-39,-6.5,-43,-7.2,-28,-4.8,-210350,-4.6,-171949,-5.2,-13762,-23.3,10,1.7
"18091","5","443142","78","0","2018","1","N",14,0,0,0,0,0,0,0,"N",1.53,0,0,0,0,0,0,0,"N",-1,-6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18093","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.58,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18095","5","443142","78","0","2018","1","N",9,0,0,0,0,0,0,0,"N",1.03,0,0,0,0,0,0,0,"N",-4,-30.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18097","5","443142","78","0","2018","1","",129,1758,1728,1707,21035950,12783705,220494,935,"",1.36,0.94,0.95,0.95,0.86,1.03,1.13,0.91,"",-5,-3.7,-67,-3.7,-62,-3.5,-61,-3.5,1077483,5.4,-216163,-1.7,-37884,-14.7,79,9.2
"18099","5","443142","78","0","2018","1","",6,41,41,42,467253,253912,3593,870,"",1.48,0.71,0.73,0.75,1.01,0.69,0.53,1.38,"",-1,-14.3,6,17.1,4,10.8,6,16.7,101731,27.8,35765,16.4,205,6.1,89,11.4
"18103","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.42,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18105","5","443142","78","0","2018","1","",13,164,161,159,1293918,811468,9800,617,"",1.09,0.83,0.83,0.83,0.68,0.83,0.66,0.82,"",-3,-18.8,-26,-13.7,-28,-14.8,-29,-15.4,42329,3.4,25864,3.3,-890,-8.3,108,21.2
"18107","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",0.90,0,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18109","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",0.61,0,0,0,0,0,0,0,"N",-2,-40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18113","5","443142","78","0","2018","1","",5,20,20,20,192340,100705,1691,740,"",1.45,0.35,0.36,0.36,0.40,0.24,0.18,1.13,"",0,0.0,-2,-9.1,-2,-9.1,-1,-4.8,-29927,-13.5,-28298,-21.9,-778,-31.5,-49,-6.2
"18117","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",1.39,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18123","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",1.36,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18125","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",1.34,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18127","5","443142","78","0","2018","1","N",20,0,0,0,0,0,0,0,"N",1.38,0,0,0,0,0,0,0,"N",-3,-13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18129","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.51,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18131","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",2.19,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18133","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.73,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18135","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",1.01,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18137","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.34,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18139","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.62,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18141","5","443142","78","0","2018","1","",34,395,364,360,3621140,2498870,40609,747,"",1.49,1.02,0.97,0.97,1.02,1.15,1.08,1.04,"",-5,-12.8,-1,-0.3,-17,-4.5,-28,-7.2,265126,7.9,96065,4.0,-5056,-11.1,82,12.3
"18143","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.63,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18145","5","443142","78","0","2018","1","N",4,0,0,0,0,0,0,0,"N",1.08,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18147","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18151","5","443142","78","0","2018","1","",4,18,17,17,168301,77205,941,747,"",1.06,0.37,0.36,0.36,0.46,0.25,0.16,1.26,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18153","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.66,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18157","5","443142","78","0","2018","1","",21,236,224,217,1643371,1098962,9727,560,"",1.55,0.89,0.86,0.85,0.60,0.71,0.36,0.69,"",-1,-4.5,-1,-0.4,-7,-3.0,-10,-4.4,89941,5.8,23055,2.1,-2515,-20.5,44,8.5
"18163","5","443142","78","0","2018","1","",30,291,282,284,2782406,1767445,23134,749,"",1.60,0.85,0.85,0.86,0.86,0.83,0.64,1.00,"",-1,-3.2,-83,-22.2,-61,-17.8,-65,-18.6,-408137,-12.8,-294790,-14.3,-13147,-36.2,58,8.4
"18165","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.83,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18167","5","443142","78","0","2018","1","",14,150,144,139,1195927,777053,7343,637,"",1.48,0.99,0.97,0.94,0.91,0.90,0.53,0.94,"",-3,-17.6,-21,-12.3,-21,-12.7,-24,-14.7,-67193,-5.3,-65383,-7.8,-3918,-34.8,53,9.1
"18169","5","443142","78","0","2018","1","N",5,0,0,0,0,0,0,0,"N",1.72,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18173","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18177","5","443142","78","0","2018","1","",11,134,134,128,851532,671469,8861,496,"",1.96,1.41,1.44,1.38,1.10,1.29,1.06,0.78,"",-1,-8.3,-2,-1.5,4,3.1,6,4.9,32785,4.0,21731,3.3,-1446,-14.0,9,1.8
"18179","5","443142","78","0","2018","1","N",4,0,0,0,0,0,0,0,"N",1.63,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18181","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",1.18,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18183","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",1.07,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18999","5","443142","78","0","2018","1","",16,433,426,441,8802591,4470831,74823,1563,"",0.23,1.82,1.81,1.87,2.68,2.03,1.67,1.46,"",1,6.7,58,15.5,68,19.0,81,22.5,834901,10.5,568771,14.6,5953,8.6,-119,-7.1
"19000","5","443142","58","0","2018","1","",522,4254,4143,4071,40054817,38125368,593161,741,"",1.29,0.88,0.88,0.87,0.84,0.84,1.28,0.96,"",-2,-0.4,-352,-7.6,-382,-8.4,-429,-9.5,-3551031,-8.1,-2135671,-5.3,-182680,-23.5,3,0.4
"19003","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",1.69,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19005","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",1.06,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19007","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",1.37,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19009","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",1.16,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19011","5","443142","78","0","2018","1","N",4,0,0,0,0,0,0,0,"N",1.51,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19013","5","443142","78","0","2018","1","N",25,0,0,0,0,0,0,0,"N",1.67,0,0,0,0,0,0,0,"N",2,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19015","5","443142","78","0","2018","1","N",4,0,0,0,0,0,0,0,"N",1.42,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19017","5","443142","78","0","2018","1","N",5,0,0,0,0,0,0,0,"N",1.75,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19019","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19021","5","443142","78","0","2018","1","N",6,0,0,0,0,0,0,0,"N",2.32,0,0,0,0,0,0,0,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19025","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.78,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19027","5","443142","78","0","2018","1","N",5,0,0,0,0,0,0,0,"N",1.30,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19029","5","443142","78","0","2018","1","N",5,0,0,0,0,0,0,0,"N",2.27,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19031","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.44,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19033","5","443142","78","0","2018","1","",8,103,97,98,752873,702778,9519,583,"",1.20,1.33,1.29,1.33,1.16,1.13,1.68,0.88,"",0,0.0,-11,-9.6,-10,-9.3,-7,-6.7,-27256,-3.5,-39530,-5.3,-341,-3.5,31,5.6
"19035","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.56,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19037","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.58,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19039","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",2.12,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19041","5","443142","78","0","2018","1","",7,33,33,35,350907,335100,6949,802,"",2.43,1.23,1.28,1.37,1.65,1.63,4.36,1.27,"",2,40.0,2,6.5,3,10.0,5,16.7,44268,14.4,38928,13.1,-130,-1.8,24,3.1
"19043","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.80,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19045","5","443142","78","0","2018","1","",6,30,30,30,268882,268882,2459,689,"",1.08,0.46,0.48,0.48,0.49,0.47,0.35,1.03,"",0,0.0,4,15.4,0,0.0,-1,-3.2,-11204,-4.0,-11204,-4.0,-4472,-64.5,-54,-7.3
"19047","5","443142","78","0","2018","1","N",7,0,0,0,0,0,0,0,"N",3.59,0,0,0,0,0,0,0,"N",1,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19049","5","443142","78","0","2018","1","",12,263,262,253,2294814,2198993,13727,681,"",1.19,1.87,1.92,1.87,1.29,1.25,0.97,0.68,"",-2,-14.3,-6,-2.2,9,3.6,7,2.8,109894,5.0,76899,3.6,-3719,-21.3,24,3.7
"19051","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",2.04,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19053","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",1.13,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19055","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.89,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19057","5","443142","78","0","2018","1","N",8,0,0,0,0,0,0,0,"N",1.48,0,0,0,0,0,0,0,"N",2,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19059","5","443142","78","0","2018","1","N",5,0,0,0,0,0,0,0,"N",1.43,0,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19061","5","443142","78","0","2018","1","",27,235,231,220,1718689,1661544,15058,578,"",2.09,1.29,1.30,1.25,1.02,0.97,0.73,0.80,"",2,8.0,8,3.5,7,3.1,7,3.3,112547,7.0,115599,7.5,-2440,-13.9,20,3.6
"19063","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",1.50,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19065","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.37,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19067","5","443142","78","0","2018","1","",3,14,14,13,148059,121609,774,833,"",1.50,0.72,0.74,0.70,0.82,0.58,0.57,1.14,"",0,0.0,0,0.0,0,0.0,-1,-7.1,-9346,-5.9,-13146,-9.8,-1305,-62.8,-32,-3.7
"19069","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19071","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.95,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19073","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",1.52,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19077","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",1.35,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19079","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",1.01,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19081","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",1.37,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19083","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",1.10,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19085","5","443142","78","0","2018","1","",3,25,23,22,178714,175871,1139,589,"",1.69,1.96,1.85,1.78,1.86,1.94,1.85,1.00,"",0,0.0,4,19.0,-1,-4.2,0,0.0,7963,4.7,8117,4.8,-1283,-53.0,1,0.2
"19087","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.81,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19089","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.75,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19091","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19093","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.85,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19095","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",1.07,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19097","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.75,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19099","5","443142","78","0","2018","1","N",4,0,0,0,0,0,0,0,"N",1.11,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19101","5","443142","78","0","2018","1","N",5,0,0,0,0,0,0,0,"N",1.62,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19103","5","443142","78","0","2018","1","",24,224,214,207,1691765,1610307,25258,605,"",1.43,0.85,0.83,0.81,0.61,0.92,1.54,0.74,"",0,0.0,-9,-3.9,-15,-6.6,-16,-7.2,3551,0.2,-15797,-1.0,-5405,-17.6,36,6.3
"19105","5","443142","78","0","2018","1","",4,8,8,8,60839,59696,713,585,"",1.59,0.41,0.43,0.43,0.40,0.42,0.40,0.94,"",1,33.3,0,0.0,0,0.0,0,0.0,20075,49.2,20400,51.9,553,345.6,193,49.2
"19107","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.83,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19109","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",1.21,0,0,0,0,0,0,0,"N",1,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19111","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,0,"N",-1,-33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19113","5","443142","78","0","2018","1","",35,415,398,389,3946557,3768179,66694,758,"",1.30,1.02,1.00,0.99,0.87,0.82,1.51,0.87,"",-5,-12.5,-199,-32.4,-199,-33.3,-205,-34.5,-2532566,-39.1,-2115864,-36.0,-40903,-38.0,-70,-8.5
"19117","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",2.19,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19119","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.51,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19121","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",1.03,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19123","5","443142","78","0","2018","1","",4,16,17,17,174390,172948,2709,805,"",1.62,0.65,0.70,0.71,0.82,0.79,1.66,1.19,"",0,0.0,-1,-5.9,2,13.3,1,6.2,53204,43.9,56005,47.9,92,3.5,222,38.1
"19125","5","443142","78","0","2018","1","N",4,0,0,0,0,0,0,0,"N",1.03,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19127","5","443142","78","0","2018","1","",6,39,37,34,330703,304821,6275,694,"",1.49,0.74,0.73,0.67,0.69,0.64,1.32,0.97,"",1,20.0,1,2.6,1,2.8,-2,-5.6,-22908,-6.5,-23468,-7.1,-1764,-21.9,-48,-6.5
"19129","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",1.28,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19131","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",1.32,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19133","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",1.70,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19135","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",1.04,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19137","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.66,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19139","5","443142","78","0","2018","1","",7,40,42,41,436017,413399,11307,818,"",1.49,0.54,0.59,0.58,0.58,0.49,1.50,1.02,"",0,0.0,1,2.6,3,7.7,3,7.9,10126,2.4,2130,0.5,-297,-2.6,-29,-3.4
"19141","5","443142","78","0","2018","1","N",7,0,0,0,0,0,0,0,"N",3.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19145","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.51,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19147","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",1.44,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19149","5","443142","78","0","2018","1","N",3,0,0,0,0,0,0,0,"N",0.93,0,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19151","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.88,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19153","5","443142","78","0","2018","1","",87,870,851,837,10320293,9752249,123950,931,"",1.26,0.92,0.93,0.93,0.88,0.90,1.23,0.95,"",-3,-3.3,-30,-3.3,-42,-4.7,-56,-6.3,-1348840,-11.6,-202193,-2.0,-32008,-20.5,-72,-7.2
"19155","5","443142","78","0","2018","1","",9,82,91,87,756259,734379,11386,671,"",0.90,0.67,0.76,0.73,0.72,0.70,0.96,0.99,"",-2,-18.2,-12,-12.8,1,1.1,-6,-6.5,-10265,-1.3,-13620,-1.8,213,1.9,32,5.0
"19157","5","443142","78","0","2018","1","N",2,0,0,0,0,0,0,0,"N",0.78,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19163","5","443142","78","0","2018","1","",41,586,567,555,6289237,5940276,150392,850,"",1.84,2.08,2.07,2.03,2.38,2.22,4.29,1.15,"",-1,-2.4,-62,-9.6,-74,-11.5,-101,-15.4,-26343,-0.4,-60073,-1.0,-48458,-24.4,101,13.5
"19165","5","443142","78","0","2018","1","N",1,0,0,0,0,0,0,0,"N",0.57,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
